STORUNST,FROR_CD,FRTP_CD,KOFTR_GROU,DMCLS_CD,AGCLS_CD,DNST_CD,HEIGHT,LDMARK_STN,MAP_LABEL,갱신년도,ETC_PCMTT,FRTP_NM,KOFTR_NM,DMCLS_NM,AGCLS_NM,DNST_NM,HEIGHT_NM,Shape_Leng,Shape_Area
"1","2","3","77","2","4",C,"14",J12377,NMM-24C,"2018",,혼효림,침활혼효림,중경목,4영급,밀,임분고 13m 이상 15m미만,512.41547621500,6741.46958984000
"1","2","3","77","2","4",C,"14",J12377,NMM-24C,"2020",,혼효림,침활혼효림,중경목,4영급,밀,임분고 13m 이상 15m미만,364.61437889600,2990.14742538000
"1","2","3","77","2","4",C,"18",J12377,NMM-24C,"2019",,혼효림,침활혼효림,중경목,4영급,밀,임분고 17m 이상 19m미만,148.52998587600,997.02779521900
"1","2","3","77","2","4",C,"18",J12377,NMM-24C,"2019",,혼효림,침활혼효림,중경목,4영급,밀,임분고 17m 이상 19m미만,207.95562978700,2392.42878881000
"1","2","3","77","2","5",C,,J12377,NMM-25C,,수고측정불가지역,혼효림,침활혼효림,중경목,5영급,밀,,216.93485130500,2789.98745031000
"1","2","3","77","2","5",C,,J12377,NMM-25C,"2018",수고측정불가지역,혼효림,침활혼효림,중경목,5영급,밀,,250.09887858100,4001.72332381000
"1","2","3","77","2","5",C,,J12377,NMM-25C,"2019",수고측정불가지역,혼효림,침활혼효림,중경목,5영급,밀,,292.88126981000,2331.89137409000
"1","2","3","77","2","5",C,"12",J12377,NMM-25C,,,혼효림,침활혼효림,중경목,5영급,밀,임분고 11m 이상 13m미만,487.93897773400,3511.07250063000
"1","2","3","77","2","5",C,"12",J12377,NMM-25C,"2021",,혼효림,침활혼효림,중경목,5영급,밀,임분고 11m 이상 13m미만,1056.94998323000,44898.23610470000
"1","2","3","77","2","5",C,"14",J12377,NMM-25C,"2019",,혼효림,침활혼효림,중경목,5영급,밀,임분고 13m 이상 15m미만,1446.48609784000,18292.92583270000
"1","2","3","77","2","5",C,"16",J12377,NMM-25C,"2017",,혼효림,침활혼효림,중경목,5영급,밀,임분고 15m 이상 17m미만,333.73183225300,6403.96944702000
"1","2","3","77","2","5",C,"16",J12377,NMM-25C,"2019",,혼효림,침활혼효림,중경목,5영급,밀,임분고 15m 이상 17m미만,1546.64894670000,22543.34921440000
"2","0","0","82",,,,,J20082,R,"2020",암석지,무립목지/비산림,제지,,,,,313.39324413800,4111.27174478000
"1","2","2","30","2","4",C,"22",J12230,NEB-24C,"2018",,활엽수림,기타활엽수,중경목,4영급,밀,임분고 21m 이상 23m미만,452.44069707900,4112.68520791000
"1","2","1","11","2","5",C,"12",J12111,NPD-25C,"2020",,침엽수림,소나무,중경목,5영급,밀,임분고 11m 이상 13m미만,42.09084740030,107.81158521300
"1","2","2","34","2","5",C,"18",J12234,NQQ-25C,,,활엽수림,기타 참나무류,중경목,5영급,밀,임분고 17m 이상 19m미만,12.40892087820,5.47727785005
"1","2","1","11","2","4",C,,J12111,NPD-24C,"2019",수고측정불가지역,침엽수림,소나무,중경목,4영급,밀,,1406.97034627000,20140.24609240000
"1","2","3","77","2","5",C,,J12377,NMM-25C,"2020",수고측정불가지역,혼효림,침활혼효림,중경목,5영급,밀,,922.82252055700,28046.33598800000
"1","1","1","14","2","4",C,"06",J11114,APR-24C,,,침엽수림,리기다소나무,중경목,4영급,밀,임분고 5m 이상 7m미만,649.25493324100,19238.38590620000
"1","1","1","14","2","4",C,"08",J11114,APR-24C,"2018",,침엽수림,리기다소나무,중경목,4영급,밀,임분고 7m 이상 9m미만,312.28968360700,3848.36187221000
"1","1","1","14","2","5",C,"06",J11114,APR-25C,,생육불량,침엽수림,리기다소나무,중경목,5영급,밀,임분고 5m 이상 7m미만,660.60086421700,23492.14946960000
"1","2","1","11","2","4",C,"12",J12111,NPD-24C,"2018",,침엽수림,소나무,중경목,4영급,밀,임분고 11m 이상 13m미만,352.19491288400,3349.59813914000
"1","2","2","30","1","3",C,"08",J12230,NEB-13C,"2017",,활엽수림,기타활엽수,소경목,3영급,밀,임분고 7m 이상 9m미만,221.42523520800,2972.97257289000
"1","2","2","30","2","4",C,"06",J12230,NEB-24C,"2019",생육양호,활엽수림,기타활엽수,중경목,4영급,밀,임분고 5m 이상 7m미만,350.94634887500,4875.67648674000
"1","2","2","30","2","4",C,"08",J12230,NEB-24C,"2018",,활엽수림,기타활엽수,중경목,4영급,밀,임분고 7m 이상 9m미만,323.18377762200,6643.18243142000
"1","2","2","30","2","4",C,"08",J12230,NEB-24C,"2020",,활엽수림,기타활엽수,중경목,4영급,밀,임분고 7m 이상 9m미만,496.99520362900,10521.82533580000
"1","2","2","30","2","4",C,"10",J12230,NEB-24C,,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 9m 이상 11m미만,336.60685889400,3688.95323938000
"1","2","2","30","2","4",C,"10",J12230,NEB-24C,"2019",,활엽수림,기타활엽수,중경목,4영급,밀,임분고 9m 이상 11m미만,351.71713769800,7111.14234309000
"1","2","2","30","2","4",C,"10",J12230,NEB-24C,"2019",,활엽수림,기타활엽수,중경목,4영급,밀,임분고 9m 이상 11m미만,525.45836507500,10857.84039730000
"1","2","2","31","2","4",C,"14",J12231,NQA-24C,"2018",,활엽수림,상수리나무,중경목,4영급,밀,임분고 13m 이상 15m미만,269.56595022600,2428.39135440000
"1","2","3","77","2","4",C,"06",J12377,NMM-24C,"2017",,혼효림,침활혼효림,중경목,4영급,밀,임분고 5m 이상 7m미만,567.92105673600,9861.43340336000
"1","2","3","77","2","4",C,"06",J12377,NMM-24C,"2018",,혼효림,침활혼효림,중경목,4영급,밀,임분고 5m 이상 7m미만,209.67274016200,1488.16465292000
"1","2","3","77","2","4",C,"08",J12377,NMM-24C,"2018",,혼효림,침활혼효림,중경목,4영급,밀,임분고 7m 이상 9m미만,363.19307574900,4318.69725510000
"1","2","3","77","2","4",C,"08",J12377,NMM-24C,"2021",,혼효림,침활혼효림,중경목,4영급,밀,임분고 7m 이상 9m미만,551.69942066900,6975.73385066000
"0","0","0","93",,,,,J00093,C,"2020",,무립목지/비산림,경작지,,,,,81.21474257660,323.67520913900
"1","1","2","49","2","4",C,"00",J11249,ARP-24C,,,활엽수림,아까시나무,중경목,4영급,밀,임분고 1m 미만,864.00358019900,23401.44038910000
"1","1","2","49","2","4",C,"00",J11249,ARP-24C,,,활엽수림,아까시나무,중경목,4영급,밀,임분고 1m 미만,387.98738878400,3416.69851857000
"1","1","2","49","2","4",C,"00",J11249,ARP-24C,"2019",,활엽수림,아까시나무,중경목,4영급,밀,임분고 1m 미만,423.92457391800,8553.06750291000
"1","1","2","49","2","4",C,"00",J11249,ARP-24C,"2020",,활엽수림,아까시나무,중경목,4영급,밀,임분고 1m 미만,445.55109647000,8177.24782484000
"1","1","2","49","2","4",C,"00",J11249,ARP-24C,"2020",,활엽수림,아까시나무,중경목,4영급,밀,임분고 1m 미만,990.17946206100,23767.75071500000
"1","1","2","49","2","4",C,"12",J11249,ARP-24C,"2020",,활엽수림,아까시나무,중경목,4영급,밀,임분고 11m 이상 13m미만,614.22751975100,20852.69021670000
"1","1","2","49","2","4",C,"20",J11249,ARP-24C,"2019",,활엽수림,아까시나무,중경목,4영급,밀,임분고 19m 이상 21m미만,914.79051582200,30150.88377960000
"1","1","2","49","2","5",C,"00",J11249,ARP-25C,"2021",,활엽수림,아까시나무,중경목,5영급,밀,임분고 1m 미만,338.25887254000,4845.35728192000
"1","1","2","49","2","5",C,"00",J11249,ARP-25C,"2021",,활엽수림,아까시나무,중경목,5영급,밀,임분고 1m 미만,558.43031986300,9469.96332718000
"1","1","2","49","2","5",C,"20",J11249,ARP-25C,"2021",,활엽수림,아까시나무,중경목,5영급,밀,임분고 19m 이상 21m미만,420.01319650000,6707.87575115000
"1","2","1","11","2","4",C,"16",J12111,NPD-24C,,,침엽수림,소나무,중경목,4영급,밀,임분고 15m 이상 17m미만,11.34841337050,1.64438650860
"1","2","2","30","2","4",A,"12",J12230,NEB-24A,"2019",,활엽수림,기타활엽수,중경목,4영급,소,임분고 11m 이상 13m미만,386.81412093400,5636.00673145000
"1","2","2","30","2","4",B,"10",J12230,NEB-24B,"2020",,활엽수림,기타활엽수,중경목,4영급,중,임분고 9m 이상 11m미만,547.17426784100,7648.46490313000
"1","2","2","30","2","4",C,"00",J12230,NEB-24C,,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 1m 미만,1134.08916453000,13260.25031560000
"1","2","2","30","2","4",C,"00",J12230,NEB-24C,"2017",,활엽수림,기타활엽수,중경목,4영급,밀,임분고 1m 미만,380.12754481400,5876.40898924000
"1","2","2","30","2","4",C,"14",J12230,NEB-24C,"2018",,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,1168.79798260000,22684.70589900000
"1","2","2","30","2","4",C,"16",J12230,NEB-24C,,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 15m 이상 17m미만,826.14219940200,12573.90855940000
"1","2","2","30","2","4",C,"16",J12230,NEB-24C,"2017",,활엽수림,기타활엽수,중경목,4영급,밀,임분고 15m 이상 17m미만,302.49682292400,3261.28753235000
"1","2","2","30","2","4",C,"16",J12230,NEB-24C,"2021",,활엽수림,기타활엽수,중경목,4영급,밀,임분고 15m 이상 17m미만,289.73967444200,2560.86446339000
"1","2","2","30","2","4",C,"18",J12230,NEB-24C,"2017",,활엽수림,기타활엽수,중경목,4영급,밀,임분고 17m 이상 19m미만,978.30976636100,21916.82095960000
"1","2","2","30","2","5",C,"00",J12230,NEB-25C,,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 1m 미만,556.96475360400,13361.83301690000
"1","2","2","30","2","5",C,"00",J12230,NEB-25C,,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 1m 미만,607.19048460000,10672.04148550000
"1","2","2","30","2","5",C,"16",J12230,NEB-25C,"2020",,활엽수림,기타활엽수,중경목,5영급,밀,임분고 15m 이상 17m미만,241.89802050800,2213.39710244000
"1","2","2","31","2","4",C,"16",J12231,NQA-24C,"2020",,활엽수림,상수리나무,중경목,4영급,밀,임분고 15m 이상 17m미만,199.55700570100,1543.05532236000
"1","2","2","31","2","5",C,"16",J12231,NQA-25C,"2019",,활엽수림,상수리나무,중경목,5영급,밀,임분고 15m 이상 17m미만,746.68375746100,23896.94070990000
"1","2","2","31","3","5",C,"00",J12231,NQA-35C,"2020",,활엽수림,상수리나무,대경목,5영급,밀,임분고 1m 미만,337.19632489300,2717.11544954000
"1","2","2","34","2","4",C,"00",J12234,NQQ-24C,,,활엽수림,기타 참나무류,중경목,4영급,밀,임분고 1m 미만,692.30729341900,11154.38608960000
"1","2","2","34","2","4",C,"00",J12234,NQQ-24C,,,활엽수림,기타 참나무류,중경목,4영급,밀,임분고 1m 미만,486.52835930600,14351.25712340000
"1","2","2","34","2","4",C,"00",J12234,NQQ-24C,,,활엽수림,기타 참나무류,중경목,4영급,밀,임분고 1m 미만,1769.92306620000,23091.58354110000
"1","2","2","34","2","4",C,"00",J12234,NQQ-24C,"2017",,활엽수림,기타 참나무류,중경목,4영급,밀,임분고 1m 미만,713.52681878300,20070.08740720000
"1","2","2","34","2","4",C,"00",J12234,NQQ-24C,"2017",,활엽수림,기타 참나무류,중경목,4영급,밀,임분고 1m 미만,484.84133211800,7898.31223677000
"1","2","2","34","2","4",C,"00",J12234,NQQ-24C,"2018",,활엽수림,기타 참나무류,중경목,4영급,밀,임분고 1m 미만,520.97076812300,8141.61490821000
"1","2","2","34","2","4",C,"00",J12234,NQQ-24C,"2019",,활엽수림,기타 참나무류,중경목,4영급,밀,임분고 1m 미만,359.11588792200,4028.41822256000
"1","2","2","34","2","4",C,"00",J12234,NQQ-24C,"2020",,활엽수림,기타 참나무류,중경목,4영급,밀,임분고 1m 미만,298.08297948500,3793.89736579000
"1","2","2","34","2","4",C,"00",J12234,NQQ-24C,"2020",,활엽수림,기타 참나무류,중경목,4영급,밀,임분고 1m 미만,226.81668537800,1731.57907877000
"1","2","2","34","2","4",C,"16",J12234,NQQ-24C,"2021",,활엽수림,기타 참나무류,중경목,4영급,밀,임분고 15m 이상 17m미만,1549.60891760000,60315.47208830000
"1","2","2","34","2","5",C,"00",J12234,NQQ-25C,,,활엽수림,기타 참나무류,중경목,5영급,밀,임분고 1m 미만,215.58939910200,2981.99245542000
"1","2","2","34","2","5",C,"00",J12234,NQQ-25C,,,활엽수림,기타 참나무류,중경목,5영급,밀,임분고 1m 미만,978.04171311900,25806.60078830000
"1","2","2","34","2","5",C,"00",J12234,NQQ-25C,,,활엽수림,기타 참나무류,중경목,5영급,밀,임분고 1m 미만,424.94725169500,4751.60480045000
"1","2","2","34","2","5",C,"00",J12234,NQQ-25C,,,활엽수림,기타 참나무류,중경목,5영급,밀,임분고 1m 미만,510.22076140000,7807.57486993000
"1","2","2","34","2","5",C,"00",J12234,NQQ-25C,,,활엽수림,기타 참나무류,중경목,5영급,밀,임분고 1m 미만,952.10476561500,15098.44885460000
"1","2","2","34","2","5",C,"00",J12234,NQQ-25C,"2017",,활엽수림,기타 참나무류,중경목,5영급,밀,임분고 1m 미만,757.98579992800,15191.14261930000
"1","2","2","34","2","5",C,"00",J12234,NQQ-25C,"2017",,활엽수림,기타 참나무류,중경목,5영급,밀,임분고 1m 미만,160.17533716800,1704.50347188000
"1","2","2","34","2","5",C,"00",J12234,NQQ-25C,"2018",,활엽수림,기타 참나무류,중경목,5영급,밀,임분고 1m 미만,235.02986949400,3305.27602217000
"1","2","2","34","2","5",C,"00",J12234,NQQ-25C,"2020",,활엽수림,기타 참나무류,중경목,5영급,밀,임분고 1m 미만,974.81616774500,14376.24898140000
"1","2","2","34","2","5",C,"00",J12234,NQQ-25C,"2020",,활엽수림,기타 참나무류,중경목,5영급,밀,임분고 1m 미만,1766.97334655000,52114.37994560000
"1","2","3","77","1","3",C,"00",J12377,NMM-13C,"2020",수고측정불가지역,혼효림,침활혼효림,소경목,3영급,밀,임분고 1m 미만,505.62247097500,9308.01293672000
"1","2","3","77","1","3",C,"14",J12377,NMM-13C,,,혼효림,침활혼효림,소경목,3영급,밀,임분고 13m 이상 15m미만,369.97767278200,7289.83702747000
"1","2","3","77","2","4",B,"00",J12377,NMM-24B,,,혼효림,침활혼효림,중경목,4영급,중,임분고 1m 미만,360.79416820300,8560.76360745000
"1","2","3","77","2","4",C,"00",J12377,NMM-24C,,,혼효림,침활혼효림,중경목,4영급,밀,임분고 1m 미만,660.75025070100,9785.62678488000
"1","2","3","77","2","4",C,"00",J12377,NMM-24C,"2017",,혼효림,침활혼효림,중경목,4영급,밀,임분고 1m 미만,393.10575147100,7929.63473434000
"1","2","3","77","2","4",C,"00",J12377,NMM-24C,"2017",,혼효림,침활혼효림,중경목,4영급,밀,임분고 1m 미만,471.04986459700,7211.24509211000
"1","2","3","77","2","4",C,"00",J12377,NMM-24C,"2018",,혼효림,침활혼효림,중경목,4영급,밀,임분고 1m 미만,546.10268230500,12354.89593390000
"1","2","3","77","2","4",C,"00",J12377,NMM-24C,"2019",,혼효림,침활혼효림,중경목,4영급,밀,임분고 1m 미만,286.36957858200,4532.51045258000
"1","2","3","77","2","4",C,"00",J12377,NMM-24C,"2019",,혼효림,침활혼효림,중경목,4영급,밀,임분고 1m 미만,225.74154726500,2877.45037934000
"1","2","3","77","2","4",C,"10",J12377,NMM-24C,"2019",,혼효림,침활혼효림,중경목,4영급,밀,임분고 9m 이상 11m미만,834.56382082800,11199.63033640000
"1","2","3","77","2","5",C,"00",J12377,NMM-25C,"2019",,혼효림,침활혼효림,중경목,5영급,밀,임분고 1m 미만,266.87787267400,3345.07203300000
"1","1","2","49","2","5",C,"18",J11249,ARP-25C,"2019",,활엽수림,아까시나무,중경목,5영급,밀,임분고 17m 이상 19m미만,254.29861812400,1170.16948262000
"1","2","1","11","1","5",C,"12",J12111,NPD-15C,,생육불량,침엽수림,소나무,소경목,5영급,밀,임분고 11m 이상 13m미만,56.26059879100,156.85180530500
"1","2","2","30","2","5",C,"14",J12230,NEB-25C,"2019",,활엽수림,기타활엽수,중경목,5영급,밀,임분고 13m 이상 15m미만,200.48023954700,2079.15074414000
"1","2","2","31","2","5",C,"20",J12231,NQA-25C,"2019",,활엽수림,상수리나무,중경목,5영급,밀,임분고 19m 이상 21m미만,459.81104152900,6283.89067828000
"1","2","2","34","2","4",C,"14",J12234,NQQ-24C,"2019",,활엽수림,기타 참나무류,중경목,4영급,밀,임분고 13m 이상 15m미만,300.69813296600,3133.49969939000
"0","0","0","93",,,,,J00093,C,"2017",,무립목지/비산림,경작지,,,,,56.83930171020,98.49249539530
"1","1","1","12","2","4",C,"14",J11112,APK-24C,"2017",,침엽수림,잣나무,중경목,4영급,밀,임분고 13m 이상 15m미만,116.16522947400,377.25314042100
"1","1","1","14","2","5",C,"12",J11114,APR-25C,,,침엽수림,리기다소나무,중경목,5영급,밀,임분고 11m 이상 13m미만,800.24901015800,9843.25519450000
"1","1","2","49","2","5",C,"14",J11249,ARP-25C,,,활엽수림,아까시나무,중경목,5영급,밀,임분고 13m 이상 15m미만,265.13795622800,1127.35196131000
"1","1","2","49","2","5",C,"16",J11249,ARP-25C,,,활엽수림,아까시나무,중경목,5영급,밀,임분고 15m 이상 17m미만,101.80281314300,323.40656943100
"1","2","2","34","2","4",C,"20",J12234,NQQ-24C,"2018",,활엽수림,기타 참나무류,중경목,4영급,밀,임분고 19m 이상 21m미만,874.04508186200,13201.08620560000
"1","2","3","77","2","4",C,"14",J12377,NMM-24C,"2018",,혼효림,침활혼효림,중경목,4영급,밀,임분고 13m 이상 15m미만,1139.76326492000,52656.12526730000
"1","2","2","34","2","5",C,"14",J12234,NQQ-25C,"2017",,활엽수림,기타 참나무류,중경목,5영급,밀,임분고 13m 이상 15m미만,2559.68467799000,125430.20161900000
"1","1","2","45","2","4",C,"16",J11245,APO-24C,"2018",,활엽수림,포플러,중경목,4영급,밀,임분고 15m 이상 17m미만,1107.59931191000,24079.52633600000
"1","2","2","30","2","4",C,"14",J12230,NEB-24C,,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,277.98693959900,2155.64271001000
"1","2","2","30","2","4",C,"14",J12230,NEB-24C,"2019",,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,574.83145443300,11932.54487780000
"1","2","2","30","2","5",C,"16",J12230,NEB-25C,"2020",,활엽수림,기타활엽수,중경목,5영급,밀,임분고 15m 이상 17m미만,1972.19673566000,32671.16334120000
"1","2","2","34","2","5",C,"08",J12234,NQQ-25C,"2020",,활엽수림,기타 참나무류,중경목,5영급,밀,임분고 7m 이상 9m미만,188.39048295000,342.51491262600
"1","1","2","49","2","5",C,"18",J11249,ARP-25C,"2019",,활엽수림,아까시나무,중경목,5영급,밀,임분고 17m 이상 19m미만,520.31814144000,5017.18582504000
"1","1","2","49","2","4",C,"08",J11249,ARP-24C,"2019",,활엽수림,아까시나무,중경목,4영급,밀,임분고 7m 이상 9m미만,30.44487966160,13.31470343310
"1","2","2","31","2","4",C,"08",J12231,NQA-24C,,,활엽수림,상수리나무,중경목,4영급,밀,임분고 7m 이상 9m미만,293.80134480200,1490.31422895000
"1","2","2","31","2","4",C,"10",J12231,NQA-24C,,,활엽수림,상수리나무,중경목,4영급,밀,임분고 9m 이상 11m미만,605.41862160200,8201.46100161000
"1","1","2","49","2","4",C,"18",J11249,ARP-24C,"2019",,활엽수림,아까시나무,중경목,4영급,밀,임분고 17m 이상 19m미만,284.19018252800,3728.12232335000
"1","2","2","34","1","2",C,"00",J12234,NQQ-12C,"2019",수고측정불가지역,활엽수림,기타 참나무류,소경목,2영급,밀,임분고 1m 미만,105.58006478700,45.95986071500
"0","0","0","91",,,,,J00091,S,"2021",,무립목지/비산림,주거지,,,,,1288.99198618000,86098.20585000000
"0","0","0","91",,,,,J00091,S,"2021",,무립목지/비산림,주거지,,,,,446.75298747900,13234.73707540000
"1","1","1","12","2","4",C,"06",J11112,APK-24C,"2019",,침엽수림,잣나무,중경목,4영급,밀,임분고 5m 이상 7m미만,169.35542480500,1567.34938857000
"1","1","2","30","0","1",A,"00",J11230,AEB-01A,"2020",2019사유림_조림(이팝나무),활엽수림,기타활엽수,치수,1영급,소,임분고 1m 미만,351.88125747600,3712.60289849000
"1","1","2","49","2","4",B,"10",J11249,ARP-24B,,,활엽수림,아까시나무,중경목,4영급,중,임분고 9m 이상 11m미만,381.40604957900,5668.24255521000
"1","1","2","49","2","4",C,"06",J11249,ARP-24C,"2019",,활엽수림,아까시나무,중경목,4영급,밀,임분고 5m 이상 7m미만,293.56273471900,2681.42427813000
"1","1","2","49","2","4",C,"06",J11249,ARP-24C,"2019",,활엽수림,아까시나무,중경목,4영급,밀,임분고 5m 이상 7m미만,154.92756062000,1343.58793092000
"1","1","2","49","2","4",C,"08",J11249,ARP-24C,"2017",,활엽수림,아까시나무,중경목,4영급,밀,임분고 7m 이상 9m미만,302.29221740000,5638.21978737000
"1","1","2","49","2","4",C,"08",J11249,ARP-24C,"2018",,활엽수림,아까시나무,중경목,4영급,밀,임분고 7m 이상 9m미만,321.96590468900,3360.76050904000
"1","1","2","49","2","4",C,"14",J11249,ARP-24C,"2018",,활엽수림,아까시나무,중경목,4영급,밀,임분고 13m 이상 15m미만,219.93090291400,1530.57401981000
"1","1","2","49","2","5",C,"10",J11249,ARP-25C,"2021",,활엽수림,아까시나무,중경목,5영급,밀,임분고 9m 이상 11m미만,417.84858202700,6716.46422444000
"1","1","2","49","2","5",C,"12",J11249,ARP-25C,"2021",,활엽수림,아까시나무,중경목,5영급,밀,임분고 11m 이상 13m미만,119.44823637900,572.07515183300
"1","2","1","11","2","4",B,"06",J12111,NPD-24B,"2018",잣 혼생,침엽수림,소나무,중경목,4영급,중,임분고 5m 이상 7m미만,314.03650183300,5188.87098092000
"1","2","1","11","2","5",B,"14",J12111,NPD-25B,"2021",잣 혼생,침엽수림,소나무,중경목,5영급,중,임분고 13m 이상 15m미만,674.35212324600,7732.84705533000
"1","2","1","11","2","5",C,"06",J12111,NPD-25C,"2019",생육불량,침엽수림,소나무,중경목,5영급,밀,임분고 5m 이상 7m미만,535.41666452800,17002.81676420000
"1","2","1","11","2","5",C,"10",J12111,NPD-25C,,,침엽수림,소나무,중경목,5영급,밀,임분고 9m 이상 11m미만,256.87283152500,1326.05280900000
"1","2","2","30","1","2",C,"04",J12230,NEB-12C,,,활엽수림,기타활엽수,소경목,2영급,밀,임분고 3m 이상 5m미만,376.64654999900,3151.14357015000
"1","2","2","30","1","3",B,"06",J12230,NEB-13B,,,활엽수림,기타활엽수,소경목,3영급,중,임분고 5m 이상 7m미만,878.78235409300,7421.84599065000
"1","2","2","30","1","3",C,"00",J12230,NEB-13C,"2020",,활엽수림,기타활엽수,소경목,3영급,밀,임분고 1m 미만,631.84331866700,23521.64776560000
"1","2","2","30","1","3",C,"06",J12230,NEB-13C,"2018",,활엽수림,기타활엽수,소경목,3영급,밀,임분고 5m 이상 7m미만,284.13259369100,4054.79223657000
"1","2","2","30","1","3",C,"08",J12230,NEB-13C,"2017",,활엽수림,기타활엽수,소경목,3영급,밀,임분고 7m 이상 9m미만,193.29395175000,1378.25846031000
"1","2","2","30","1","3",C,"10",J12230,NEB-13C,"2019",,활엽수림,기타활엽수,소경목,3영급,밀,임분고 9m 이상 11m미만,997.71754937400,20407.90146550000
"1","2","2","30","2","4",C,"06",J12230,NEB-24C,,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 5m 이상 7m미만,268.74179580600,3004.32919599000
"1","2","2","30","2","4",C,"06",J12230,NEB-24C,,생육불량,활엽수림,기타활엽수,중경목,4영급,밀,임분고 5m 이상 7m미만,195.89449802700,722.07268066800
"1","2","2","30","2","4",C,"08",J12230,NEB-24C,,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 7m 이상 9m미만,260.04916733500,1316.60921633000
"1","2","2","30","2","4",C,"08",J12230,NEB-24C,"2017",,활엽수림,기타활엽수,중경목,4영급,밀,임분고 7m 이상 9m미만,496.46594420200,13468.77775650000
"1","2","2","30","2","4",C,"08",J12230,NEB-24C,"2019",,활엽수림,기타활엽수,중경목,4영급,밀,임분고 7m 이상 9m미만,645.40016660000,12107.09663040000
"1","2","2","30","2","4",C,"10",J12230,NEB-24C,"2019",,활엽수림,기타활엽수,중경목,4영급,밀,임분고 9m 이상 11m미만,584.42150852000,6816.28053448000
"1","2","2","30","2","5",C,"06",J12230,NEB-25C,,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 5m 이상 7m미만,415.32124906500,6204.44175734000
"1","2","2","30","2","5",C,"08",J12230,NEB-25C,"2019",,활엽수림,기타활엽수,중경목,5영급,밀,임분고 7m 이상 9m미만,1142.95158588000,22787.13607830000
"1","2","2","30","2","5",C,"10",J12230,NEB-25C,"2020",,활엽수림,기타활엽수,중경목,5영급,밀,임분고 9m 이상 11m미만,600.80954310200,14811.18108550000
"1","2","2","30","2","5",C,"12",J12230,NEB-25C,"2019",,활엽수림,기타활엽수,중경목,5영급,밀,임분고 11m 이상 13m미만,195.74096031900,2816.97957118000
"1","2","2","31","2","4",C,"12",J12231,NQA-24C,"2018",,활엽수림,상수리나무,중경목,4영급,밀,임분고 11m 이상 13m미만,867.57718059300,11767.34962390000
"1","2","2","34","2","4",B,"10",J12234,NQQ-24B,"2020",,활엽수림,기타 참나무류,중경목,4영급,중,임분고 9m 이상 11m미만,253.31716761700,4100.75425277000
"1","2","2","34","2","4",C,"08",J12234,NQQ-24C,,,활엽수림,기타 참나무류,중경목,4영급,밀,임분고 7m 이상 9m미만,179.61319470000,1743.23759325000
"1","2","2","34","2","4",C,"08",J12234,NQQ-24C,"2019",,활엽수림,기타 참나무류,중경목,4영급,밀,임분고 7m 이상 9m미만,465.82182809000,4199.64973080000
"1","2","2","34","2","4",C,"08",J12234,NQQ-24C,"2019",,활엽수림,기타 참나무류,중경목,4영급,밀,임분고 7m 이상 9m미만,366.07499484300,5249.08174695000
"1","2","3","77","1","3",C,"06",J12377,NMM-13C,"2017",,혼효림,침활혼효림,소경목,3영급,밀,임분고 5m 이상 7m미만,541.30363350400,7852.63873719000
"1","2","3","77","1","5",C,"06",J12377,NMM-15C,"2017",생육불량,혼효림,침활혼효림,소경목,5영급,밀,임분고 5m 이상 7m미만,464.35652734800,5190.87471092000
"1","2","3","77","1","5",C,"06",J12377,NMM-15C,"2018",생육불량,혼효림,침활혼효림,소경목,5영급,밀,임분고 5m 이상 7m미만,432.76787354900,6303.72968789000
"1","2","3","77","2","4",C,"10",J12377,NMM-24C,,,혼효림,침활혼효림,중경목,4영급,밀,임분고 9m 이상 11m미만,1152.26157239000,16752.29120510000
"1","2","3","77","2","4",C,"10",J12377,NMM-24C,,,혼효림,침활혼효림,중경목,4영급,밀,임분고 9m 이상 11m미만,644.58230090900,11436.57067690000
"1","2","3","77","2","4",C,"10",J12377,NMM-24C,"2018",,혼효림,침활혼효림,중경목,4영급,밀,임분고 9m 이상 11m미만,855.48577056500,7153.42368579000
"1","2","3","77","2","4",C,"10",J12377,NMM-24C,"2018",,혼효림,침활혼효림,중경목,4영급,밀,임분고 9m 이상 11m미만,685.08725988400,14672.21715400000
"1","2","3","77","2","4",C,"12",J12377,NMM-24C,"2021",,혼효림,침활혼효림,중경목,4영급,밀,임분고 11m 이상 13m미만,1546.92202440000,30186.42227840000
"1","2","3","77","2","5",B,"10",J12377,NMM-25B,"2021",,혼효림,침활혼효림,중경목,5영급,중,임분고 9m 이상 11m미만,344.53473068000,5450.73516388000
"1","2","3","77","2","5",C,"10",J12377,NMM-25C,"2018",,혼효림,침활혼효림,중경목,5영급,밀,임분고 9m 이상 11m미만,370.59355621900,3151.44914625000
